name,x,y,z,time,workshop
Group 2,40.95,14.74,0.29,2025-07-11 13:45:53.758791,Workshop1
Group 2,40.71,14.78,-0.47,2025-07-11 13:45:54.752159,Workshop1
Group 2,40.93,14.85,0.43,2025-07-11 13:45:55.75224,Workshop1
Group 2,40.68,14.87,-0.38,2025-07-11 13:45:56.752827,Workshop1
Group 2,40.5,14.9,-0.98,2025-07-11 13:45:57.758455,Workshop1
Group 2,40.38,14.91,-1.45,2025-07-11 13:45:58.752433,Workshop1
Group 2,40.65,14.93,-0.31,2025-07-11 13:45:59.753782,Workshop1
Group 2,40.52,14.93,-0.94,2025-07-11 13:46:00.752392,Workshop1
Group 2,40.79,14.95,0.06,2025-07-11 13:46:01.7523,Workshop1
Group 2,40.55,14.99,-0.67,2025-07-11 13:46:02.752725,Workshop1
Group 2,40.42,14.98,-1.22,2025-07-11 13:46:03.752393,Workshop1
Group 2,40.27,14.98,-1.63,2025-07-11 13:46:04.752317,Workshop1
Group 2,40.59,14.99,-0.42,2025-07-11 13:46:05.75579,Workshop1
Group 2,40.43,14.98,-1.02,2025-07-11 13:46:06.752044,Workshop1
Group 2,40.34,14.98,-1.51,2025-07-11 13:46:07.759187,Workshop1
Group 2,40.24,14.97,-1.85,2025-07-11 13:46:08.760236,Workshop1
Group 2,40.13,14.98,-2.11,2025-07-11 13:46:09.758968,Workshop1
Group 2,40.04,14.98,-2.3,2025-07-11 13:46:10.758561,Workshop1
Group 2,40.0,14.97,-2.44,2025-07-11 13:46:11.754129,Workshop1
Group 2,40.43,14.99,-1.06,2025-07-11 13:46:12.752633,Workshop1
Group 2,40.3,14.98,-1.5,2025-07-11 13:46:14.759252,Workshop1
Group 2,40.63,15.01,-0.34,2025-07-11 13:46:15.760558,Workshop1
Group 2,40.78,15.01,0.53,2025-07-11 13:46:16.753896,Workshop1
Group 2,40.95,15.01,1.16,2025-07-11 13:46:17.753073,Workshop1
Group 2,40.71,14.99,0.17,2025-07-11 13:46:18.797115,Workshop1
Group 2,41.07,14.71,0.33,2025-07-11 13:46:19.797285,Workshop1
Group 2,41.46,14.45,0.44,2025-07-11 13:46:20.752124,Workshop1
Group 2,41.66,14.64,-0.44,2025-07-11 13:46:21.800978,Workshop1
Group 2,41.22,14.72,-1.03,2025-07-11 13:46:22.752331,Workshop1
Group 2,40.93,14.75,-1.49,2025-07-11 13:46:23.752008,Workshop1
Group 2,40.7,14.78,-1.84,2025-07-11 13:46:24.751997,Workshop1
Group 2,40.83,14.82,-0.59,2025-07-11 13:46:25.752259,Workshop1
Group 2,40.62,14.84,-1.18,2025-07-11 13:46:26.752568,Workshop1
Group 2,40.48,14.87,-1.62,2025-07-11 13:46:27.755454,Workshop1
Group 2,40.34,14.9,-1.96,2025-07-11 13:46:28.753831,Workshop1
Group 2,40.69,14.94,-0.66,2025-07-11 13:46:29.758337,Workshop1
Group 2,40.46,14.95,-1.23,2025-07-11 13:46:30.759351,Workshop1
Group 2,40.32,14.96,-1.66,2025-07-11 13:46:31.758494,Workshop1
Group 2,40.24,14.93,-1.97,2025-07-11 13:46:32.754141,Workshop1
Group 2,40.19,14.93,-2.21,2025-07-11 13:46:33.752338,Workshop1
Group 2,40.15,14.92,-2.39,2025-07-11 13:46:34.752195,Workshop1
Group 2,40.51,14.95,-1.0,2025-07-11 13:46:35.752504,Workshop1
Group 2,40.73,14.96,0.06,2025-07-11 13:46:36.760668,Workshop1
Group 2,40.53,14.96,-0.67,2025-07-11 13:46:37.759879,Workshop1
Group 2,40.41,14.95,-1.2,2025-07-11 13:46:38.752131,Workshop1
Group 2,40.25,14.96,-1.6,2025-07-11 13:46:39.752322,Workshop1
Group 2,40.18,14.95,-1.9,2025-07-11 13:46:40.753697,Workshop1
Group 2,40.55,14.99,-0.63,2025-07-11 13:46:41.752421,Workshop1
Group 2,40.91,14.7,-0.24,2025-07-11 13:46:42.76266,Workshop1
Group 2,41.13,14.78,0.59,2025-07-11 13:46:43.752323,Workshop1
Group 2,41.39,14.55,0.25,2025-07-11 13:46:44.752539,Workshop1
Group 2,41.46,14.69,-0.62,2025-07-11 13:46:45.752851,Workshop1
Group 2,41.06,14.77,-1.17,2025-07-11 13:46:46.754766,Workshop1
Group 2,40.77,14.82,-1.6,2025-07-11 13:46:47.752391,Workshop1
Group 2,41.1,14.57,-1.0,2025-07-11 13:46:48.752553,Workshop1
Group 2,41.29,14.41,-0.53,2025-07-11 13:46:49.752723,Workshop1
Group 2,41.42,14.3,-0.66,2025-07-11 13:46:50.752571,Workshop1
Group 2,41.45,14.49,-1.29,2025-07-11 13:46:51.752403,Workshop1
Group 2,41.04,14.62,-1.67,2025-07-11 13:46:52.752516,Workshop1
Group 2,41.22,14.75,-0.49,2025-07-11 13:46:53.752281,Workshop1
Group 2,41.39,14.57,-0.61,2025-07-11 13:46:54.759122,Workshop1
Group 2,41.35,14.71,0.33,2025-07-11 13:46:55.75259,Workshop1
Group 2,40.97,14.78,-0.46,2025-07-11 13:46:56.752453,Workshop1
Group 2,41.13,14.86,0.45,2025-07-11 13:46:57.756545,Workshop1
Group 2,40.79,14.91,-0.34,2025-07-11 13:46:58.753462,Workshop1
Group 2,41.02,14.97,0.52,2025-07-11 13:46:59.753051,Workshop1
Group 2,41.17,15.01,1.19,2025-07-11 13:47:00.752136,Workshop1
Group 2,41.43,15.04,0.15,2025-07-11 13:47:01.752086,Workshop1
Group 2,41.05,15.04,-0.6,2025-07-11 13:47:02.752943,Workshop1
Group 2,40.73,15.02,-1.12,2025-07-11 13:47:03.752997,Workshop1
Group 2,40.48,15.0,-1.51,2025-07-11 13:47:04.752917,Workshop1
Group 2,40.89,14.72,-0.87,2025-07-11 13:47:05.758709,Workshop1
Group 2,40.61,14.78,-1.31,2025-07-11 13:47:06.761426,Workshop1
Group 2,40.91,14.57,-0.79,2025-07-11 13:47:07.807417,Workshop1
Group 2,40.69,14.69,-1.31,2025-07-11 13:47:08.752643,Workshop1
Group 2,40.97,14.49,-0.9,2025-07-11 13:47:09.752596,Workshop1
Group 2,40.71,14.61,-1.38,2025-07-11 13:47:10.751888,Workshop1
Group 2,40.97,14.44,-0.9,2025-07-11 13:47:11.760028,Workshop1
Group 2,40.71,14.57,-1.37,2025-07-11 13:47:12.758866,Workshop1
Group 2,40.53,14.68,-1.73,2025-07-11 13:47:13.753272,Workshop1
Group 2,40.84,14.51,-1.02,2025-07-11 13:47:14.758962,Workshop1
Group 2,40.63,14.63,-1.46,2025-07-11 13:47:15.758892,Workshop1
Group 2,40.46,14.72,-1.78,2025-07-11 13:47:16.759508,Workshop1
Group 2,40.37,14.78,-2.01,2025-07-11 13:47:17.75973,Workshop1
Group 2,40.26,14.83,-2.17,2025-07-11 13:47:18.753105,Workshop1
Group 2,40.2,14.87,-2.32,2025-07-11 13:47:19.761294,Workshop1
Group 2,40.13,14.89,-2.43,2025-07-11 13:47:20.752067,Workshop1
Group 2,40.08,14.91,-2.51,2025-07-11 13:47:21.752253,Workshop1
Group 2,40.04,14.92,-2.57,2025-07-11 13:47:22.752166,Workshop1
Group 2,40.02,14.92,-2.61,2025-07-11 13:47:23.797239,Workshop1
Group 2,40.41,14.97,-1.19,2025-07-11 13:47:24.797515,Workshop1
Group 2,40.28,14.97,-1.58,2025-07-11 13:47:25.754351,Workshop1
Group 2,40.16,14.97,-1.88,2025-07-11 13:47:26.752608,Workshop1
Group 2,40.48,15.0,-0.59,2025-07-11 13:47:27.761181,Workshop1
Group 2,40.73,15.01,0.33,2025-07-11 13:47:28.752202,Workshop1
Group 2,40.52,14.99,-0.44,2025-07-11 13:47:29.759714,Workshop1
Group 2,40.35,14.99,-1.06,2025-07-11 13:47:30.759358,Workshop1
Group 2,40.25,14.99,-1.49,2025-07-11 13:47:31.752462,Workshop1
Group 2,40.7,14.69,-1.02,2025-07-11 13:47:32.75279,Workshop1
Group 2,40.97,14.78,-0.01,2025-07-11 13:47:33.752423,Workshop1
Group 2,41.25,14.56,0.24,2025-07-11 13:47:34.757828,Workshop1
Group 2,40.93,14.65,-0.52,2025-07-11 13:47:35.752203,Workshop1
Group 2,40.74,14.71,-1.1,2025-07-11 13:47:36.75216,Workshop1
Group 2,41.17,14.46,-0.62,2025-07-11 13:47:37.758652,Workshop1
Group 2,41.45,14.27,-0.64,2025-07-11 13:47:38.752011,Workshop1
Group 2,41.63,14.47,-1.24,2025-07-11 13:47:39.752617,Workshop1
Group 2,41.72,14.62,-1.7,2025-07-11 13:47:40.754122,Workshop1
Group 2,41.86,14.41,-1.42,2025-07-11 13:47:41.752813,Workshop1
Group 2,41.41,14.54,-1.74,2025-07-11 13:47:42.759221,Workshop1
Group 2,41.5,14.4,-1.56,2025-07-11 13:47:43.752409,Workshop1
Group 2,41.15,14.54,-1.86,2025-07-11 13:47:44.757651,Workshop1
Group 2,40.86,14.65,-2.08,2025-07-11 13:47:45.759141,Workshop1
Group 2,40.64,14.71,-2.22,2025-07-11 13:47:46.752109,Workshop1
Group 2,40.49,14.76,-2.35,2025-07-11 13:47:47.759306,Workshop1
Group 2,40.38,14.81,-2.44,2025-07-11 13:47:48.797212,Workshop1
Group 2,40.28,14.84,-2.52,2025-07-11 13:47:49.762605,Workshop1
Group 2,40.72,14.59,-2.07,2025-07-11 13:47:50.752251,Workshop1
Group 2,41.02,14.44,-1.29,2025-07-11 13:47:51.753137,Workshop1
Group 2,41.23,14.61,-0.19,2025-07-11 13:47:52.799055,Workshop1
Group 2,41.35,14.75,-0.92,2025-07-11 13:47:53.759556,Workshop1
Group 2,40.94,14.82,-1.35,2025-07-11 13:47:54.761,Workshop1
Group 2,41.14,14.89,-0.25,2025-07-11 13:47:55.754635,Workshop1
Group 2,41.34,14.95,-0.96,2025-07-11 13:47:56.752655,Workshop1
Group 2,41.44,14.99,-1.5,2025-07-11 13:47:57.752047,Workshop1
Group 2,41.05,14.99,-1.82,2025-07-11 13:47:58.753579,Workshop1
Group 2,41.17,15.03,-0.57,2025-07-11 13:47:59.753307,Workshop1
Group 2,41.36,15.05,-1.18,2025-07-11 13:48:00.753294,Workshop1
Group 2,41.57,15.07,-1.65,2025-07-11 13:48:01.758812,Workshop1
Group 2,41.13,15.06,-1.93,2025-07-11 13:48:02.75864,Workshop1
Group 2,41.32,15.08,-2.24,2025-07-11 13:48:03.752158,Workshop1
Group 2,41.57,14.77,-1.46,2025-07-11 13:48:04.752233,Workshop1
Group 2,41.11,14.82,-1.78,2025-07-11 13:48:05.75248,Workshop1
Group 2,40.8,14.86,-2.02,2025-07-11 13:48:06.75241,Workshop1
Group 2,40.58,14.89,-2.22,2025-07-11 13:48:07.752118,Workshop1
Group 2,40.99,14.61,-1.58,2025-07-11 13:48:08.760331,Workshop1
Group 2,41.27,14.73,-0.43,2025-07-11 13:48:09.752747,Workshop1
Group 2,40.96,14.8,-1.04,2025-07-11 13:48:10.75892,Workshop1
Group 2,41.31,14.53,-0.52,2025-07-11 13:48:11.753861,Workshop1
Group 2,41.51,14.68,-1.17,2025-07-11 13:48:12.758553,Workshop1
Group 2,41.66,14.79,-1.64,2025-07-11 13:48:13.760121,Workshop1
Group 2,41.72,14.58,-1.37,2025-07-11 13:48:14.759384,Workshop1
Group 2,41.69,14.71,-1.82,2025-07-11 13:48:15.752293,Workshop1
Group 2,41.68,14.81,-2.16,2025-07-11 13:48:16.752242,Workshop1
Group 2,41.22,14.86,-2.33,2025-07-11 13:48:17.797331,Workshop1
Group 2,40.9,14.89,-2.43,2025-07-11 13:48:18.75231,Workshop1
Group 2,41.15,14.64,-1.59,2025-07-11 13:48:19.756057,Workshop1
Group 2,40.86,14.72,-1.88,2025-07-11 13:48:20.75272,Workshop1
Group 2,40.59,14.78,-2.1,2025-07-11 13:48:21.797222,Workshop1
Group 2,40.89,14.58,-1.32,2025-07-11 13:48:22.76408,Workshop1
Group 2,41.1,14.43,-0.72,2025-07-11 13:48:23.758979,Workshop1
Group 2,40.75,14.58,-1.23,2025-07-11 13:48:24.758655,Workshop1
Group 2,40.98,14.42,-0.74,2025-07-11 13:48:25.758621,Workshop1
Group 2,40.7,14.58,-1.26,2025-07-11 13:48:26.752723,Workshop1
Group 2,40.55,14.67,-1.63,2025-07-11 13:48:27.757407,Workshop1
Group 2,40.47,14.74,-1.91,2025-07-11 13:48:28.752043,Workshop1
Group 2,40.34,14.8,-2.13,2025-07-11 13:48:29.752564,Workshop1
Group 2,40.24,14.85,-2.29,2025-07-11 13:48:30.759037,Workshop1
Group 2,40.6,14.63,-1.45,2025-07-11 13:48:31.757653,Workshop1
Group 2,40.82,14.75,-0.3,2025-07-11 13:48:32.752496,Workshop1
Group 2,40.6,14.82,-0.92,2025-07-11 13:48:33.751944,Workshop1
Group 2,40.47,14.85,-1.38,2025-07-11 13:48:34.752171,Workshop1
Group 2,40.34,14.87,-1.7,2025-07-11 13:48:35.76072,Workshop1
Group 2,40.22,14.9,-1.96,2025-07-11 13:48:36.752317,Workshop1
Group 2,40.58,14.68,-1.2,2025-07-11 13:48:37.752253,Workshop1
Group 2,40.42,14.75,-1.57,2025-07-11 13:48:38.752171,Workshop1
Group 2,40.31,14.8,-1.86,2025-07-11 13:48:39.753947,Workshop1
Group 2,40.8,14.55,-1.24,2025-07-11 13:48:40.760072,Workshop1
Group 2,41.06,14.39,-0.8,2025-07-11 13:48:41.758548,Workshop1
Group 2,40.78,14.54,-1.32,2025-07-11 13:48:42.758561,Workshop1
Group 2,41.05,14.4,-0.73,2025-07-11 13:48:43.758381,Workshop1
Group 2,41.24,14.29,-0.32,2025-07-11 13:48:44.752753,Workshop1
Group 2,40.85,14.47,-0.94,2025-07-11 13:48:45.752231,Workshop1
Group 2,40.66,14.59,-1.38,2025-07-11 13:48:46.7724,Workshop1
Group 2,40.48,14.7,-1.73,2025-07-11 13:48:47.797206,Workshop1
Group 2,40.31,14.77,-1.98,2025-07-11 13:48:48.752293,Workshop1
Group 2,40.7,14.6,-1.25,2025-07-11 13:48:49.752509,Workshop1
Group 2,40.54,14.69,-1.66,2025-07-11 13:48:50.759923,Workshop1
Group 2,40.91,14.48,-1.03,2025-07-11 13:48:51.759367,Workshop1
Group 2,40.68,14.59,-1.47,2025-07-11 13:48:52.797217,Workshop1
Group 2,40.47,14.66,-1.78,2025-07-11 13:48:53.760602,Workshop1
Group 2,40.8,14.47,-1.14,2025-07-11 13:48:54.758897,Workshop1
Group 2,40.58,14.59,-1.57,2025-07-11 13:48:55.752578,Workshop1
Group 2,40.44,14.69,-1.88,2025-07-11 13:48:56.752249,Workshop1
Group 2,40.71,14.8,-0.63,2025-07-11 13:48:57.751764,Workshop1
Group 2,41.0,14.58,-0.21,2025-07-11 13:48:58.758954,Workshop1
Group 2,41.13,14.71,0.61,2025-07-11 13:48:59.752604,Workshop1
Group 2,40.79,14.79,-0.24,2025-07-11 13:49:00.767438,Workshop1
Group 2,40.59,14.83,-0.86,2025-07-11 13:49:01.760088,Workshop1
Group 2,40.4,14.87,-1.33,2025-07-11 13:49:02.752621,Workshop1
Group 2,40.74,14.65,-0.78,2025-07-11 13:49:03.752598,Workshop1
Group 2,40.49,14.74,-1.26,2025-07-11 13:49:04.797344,Workshop1
Group 2,40.8,14.83,-0.16,2025-07-11 13:49:05.754017,Workshop1
Group 2,40.56,14.86,-0.81,2025-07-11 13:49:06.752502,Workshop1
Group 2,40.86,14.64,-0.33,2025-07-11 13:49:07.752025,Workshop1
Group 2,41.06,14.75,0.52,2025-07-11 13:49:08.797169,Workshop1
Group 2,41.3,14.84,1.16,2025-07-11 13:49:09.755309,Workshop1
Group 2,41.58,14.58,0.61,2025-07-11 13:49:10.75258,Workshop1
Group 2,42.11,14.74,-0.06,2025-07-11 13:49:11.772609,Workshop1
Group 2,42.02,14.83,-0.81,2025-07-11 13:49:12.766444,Workshop1
Group 2,41.97,14.61,-0.46,2025-07-11 13:49:13.763798,Workshop1
Group 2,41.44,14.71,-1.04,2025-07-11 13:49:14.752019,Workshop1
Group 2,41.52,14.53,-1.05,2025-07-11 13:49:15.762759,Workshop1
Group 2,41.49,14.67,-1.58,2025-07-11 13:49:16.767313,Workshop1
Group 2,41.07,14.76,-1.88,2025-07-11 13:49:17.762984,Workshop1
Group 2,40.78,14.81,-2.11,2025-07-11 13:49:18.767167,Workshop1
Group 2,40.56,14.85,-2.28,2025-07-11 13:49:19.7535,Workshop1
Group 2,40.45,14.87,-2.42,2025-07-11 13:49:20.754164,Workshop1
Group 2,40.81,14.64,-1.67,2025-07-11 13:49:21.761111,Workshop1
Group 2,40.74,14.75,-2.05,2025-07-11 13:49:22.756905,Workshop1
Group 2,40.53,14.77,-2.26,2025-07-11 13:49:23.754333,Workshop1
Group 2,40.38,14.81,-2.39,2025-07-11 13:49:24.756872,Workshop1
Group 2,40.8,14.56,-1.65,2025-07-11 13:49:25.767179,Workshop1
Group 2,40.61,14.64,-1.9,2025-07-11 13:49:26.759105,Workshop1
Group 2,40.54,14.72,-2.17,2025-07-11 13:49:27.802766,Workshop1
Group 2,40.52,14.79,-2.38,2025-07-11 13:49:28.752226,Workshop1
Group 2,40.37,14.92,-2.88,2025-07-11 13:49:29.759857,Workshop1
Group 2,40.63,14.92,-1.43,2025-07-11 13:49:30.759273,Workshop1
Group 2,40.7,14.89,-0.11,2025-07-11 13:49:31.752498,Workshop1
Group 2,40.57,14.89,-0.79,2025-07-11 13:49:32.752171,Workshop1
Group 2,40.53,14.89,-1.32,2025-07-11 13:49:33.76373,Workshop1
Group 2,40.83,14.97,-0.18,2025-07-11 13:49:34.766785,Workshop1
Group 2,40.69,14.96,-0.85,2025-07-11 13:49:35.752732,Workshop1
Group 2,40.75,14.94,0.23,2025-07-11 13:49:36.759713,Workshop1
Group 2,40.67,14.96,-0.54,2025-07-11 13:49:37.760053,Workshop1
Group 2,40.63,14.95,-1.11,2025-07-11 13:49:38.75931,Workshop1
Group 2,40.95,14.72,-0.56,2025-07-11 13:49:39.755815,Workshop1
Group 2,41.15,14.8,0.29,2025-07-11 13:49:40.752713,Workshop1
Group 2,41.42,14.98,-2.17,2025-07-11 13:49:45.797511,Workshop1
Group 2,41.38,15.0,-2.38,2025-07-11 13:49:46.767918,Workshop1
Group 2,41.37,15.03,-2.56,2025-07-11 13:49:47.752139,Workshop1
Group 2,41.38,15.08,-2.73,2025-07-11 13:49:48.752554,Workshop1
Group 2,41.41,15.1,-2.81,2025-07-11 13:49:49.752365,Workshop1
Group 2,41.49,15.12,-2.88,2025-07-11 13:49:50.763806,Workshop1
Group 2,41.62,15.11,-2.9,2025-07-11 13:49:51.759141,Workshop1
Group 2,41.74,15.08,-2.93,2025-07-11 13:49:52.752573,Workshop1
Group 2,41.64,15.03,-2.9,2025-07-11 13:49:53.752815,Workshop1
Group 2,41.54,14.94,-2.79,2025-07-11 13:49:54.752375,Workshop1
Group 2,41.15,15.0,-2.93,2025-07-11 13:49:55.752105,Workshop1
Group 2,40.84,15.07,-3.02,2025-07-11 13:49:56.752686,Workshop1
Group 2,40.7,15.08,-3.03,2025-07-11 13:49:57.757768,Workshop1
Group 2,40.75,15.01,-3.0,2025-07-11 13:49:58.765108,Workshop1
Group 2,40.66,14.99,-3.03,2025-07-11 13:49:59.752013,Workshop1
Group 2,41.17,14.88,-1.65,2025-07-11 13:50:00.751915,Workshop1
Group 2,41.34,14.45,-1.93,2025-07-11 13:50:03.75278,Workshop1
Group 2,41.83,13.77,-2.4,2025-07-11 13:50:04.752789,Workshop1
Group 2,41.9,13.28,-2.52,2025-07-11 13:50:05.807567,Workshop1
Group 2,42.04,12.89,-2.48,2025-07-11 13:50:06.754102,Workshop1
Group 2,42.86,12.6,-2.09,2025-07-11 13:50:07.752467,Workshop1
Group 2,42.8,12.34,-2.17,2025-07-11 13:50:08.753748,Workshop1
Group 2,42.81,11.91,-1.11,2025-07-11 13:50:10.753311,Workshop1
Group 2,42.6,11.48,-1.48,2025-07-11 13:50:11.76035,Workshop1
Group 2,42.63,10.34,0.26,2025-07-11 13:50:13.75984,Workshop1
Group 2,42.7,10.76,2.0,2025-07-11 13:50:19.757193,Workshop1
Group 2,42.65,10.84,1.98,2025-07-11 13:50:20.761255,Workshop1
Group 2,42.53,10.94,2.26,2025-07-11 13:50:21.797482,Workshop1
Group 2,42.56,10.74,2.63,2025-07-11 13:50:22.752035,Workshop1
Group 2,42.63,10.7,2.64,2025-07-11 13:50:23.752135,Workshop1
Group 2,42.74,10.61,2.75,2025-07-11 13:50:24.758636,Workshop1
Group 2,42.78,10.65,2.78,2025-07-11 13:50:25.768336,Workshop1
Group 2,42.87,10.65,2.82,2025-07-11 13:50:26.752874,Workshop1
Group 2,42.89,10.7,2.78,2025-07-11 13:50:27.75195,Workshop1
Group 2,42.98,10.76,2.48,2025-07-11 13:50:28.752814,Workshop1
Group 2,42.99,10.8,2.38,2025-07-11 13:50:29.75934,Workshop1
Group 2,43.01,10.83,2.27,2025-07-11 13:50:30.752116,Workshop1
Group 2,42.99,10.85,2.32,2025-07-11 13:50:31.754065,Workshop1
Group 2,43.15,10.76,2.46,2025-07-11 13:50:36.752582,Workshop1
Group 2,43.15,10.75,2.48,2025-07-11 13:50:37.751868,Workshop1
Group 2,43.13,10.77,2.42,2025-07-11 13:50:38.754956,Workshop1
Group 2,43.43,10.76,2.17,2025-07-11 13:52:29.75962,Workshop1
Group 2,43.31,10.8,2.16,2025-07-11 13:52:30.754991,Workshop1
Group 2,43.08,10.77,2.4,2025-07-11 13:52:35.75174,Workshop1
Group 2,43.31,10.73,2.28,2025-07-11 13:52:46.752683,Workshop1
Group 2,43.08,10.49,3.02,2025-07-11 13:52:52.758874,Workshop1
Group 2,43.3,10.33,3.21,2025-07-11 13:52:53.758304,Workshop1
Group 2,43.52,10.21,3.32,2025-07-11 13:52:54.753181,Workshop1
Group 2,43.38,10.13,1.44,2025-07-11 13:52:56.751624,Workshop1
Group 2,43.73,10.09,1.82,2025-07-11 13:52:57.752318,Workshop1
Group 2,43.58,10.01,2.4,2025-07-11 13:52:58.752647,Workshop1
Group 2,43.72,10.0,2.64,2025-07-11 13:52:59.752262,Workshop1
Group 2,43.51,10.04,0.93,2025-07-11 13:53:01.752392,Workshop1
Group 2,43.27,10.03,1.82,2025-07-11 13:53:02.758693,Workshop1
Group 2,43.14,9.91,0.26,2025-07-11 13:53:04.798244,Workshop1
Group 2,43.01,10.38,2.16,2025-07-11 13:53:09.751873,Workshop1
Group 2,43.06,10.22,3.15,2025-07-11 13:53:16.751948,Workshop1
Group 2,43.04,10.38,2.97,2025-07-11 13:53:17.751533,Workshop1
Group 2,43.07,10.88,2.5,2025-07-11 13:53:22.757523,Workshop1
Group 2,43.02,10.96,2.44,2025-07-11 13:53:23.753099,Workshop1
Group 2,42.89,11.08,2.4,2025-07-11 13:53:29.753888,Workshop1
Group 2,42.92,11.1,2.27,2025-07-11 13:53:30.751761,Workshop1
Group 2,42.93,11.11,2.21,2025-07-11 13:53:31.758848,Workshop1
Group 2,42.92,11.11,2.19,2025-07-11 13:53:32.752492,Workshop1
Group 2,42.95,10.95,2.52,2025-07-11 13:53:33.752434,Workshop1
Group 2,42.89,10.99,2.48,2025-07-11 13:53:34.759498,Workshop1
Group 2,42.91,11.04,2.38,2025-07-11 13:53:35.752166,Workshop1
Group 2,42.88,11.06,2.39,2025-07-11 13:53:36.766923,Workshop1
Group 2,42.86,11.08,2.4,2025-07-11 13:53:37.758726,Workshop1
Group 2,42.96,11.14,2.2,2025-07-11 13:53:38.772816,Workshop1
Group 2,42.94,10.98,2.52,2025-07-11 13:53:39.804929,Workshop1
Group 2,42.79,10.95,0.81,2025-07-11 13:53:40.798493,Workshop1
Group 2,42.81,10.8,1.58,2025-07-11 13:53:41.754583,Workshop1
Group 2,42.86,10.72,2.07,2025-07-11 13:53:42.75399,Workshop1
Group 2,42.75,10.42,3.45,2025-07-11 13:53:52.751953,Workshop1
Group 2,42.78,10.55,3.15,2025-07-11 13:53:53.751731,Workshop1
Group 2,42.8,10.63,3.01,2025-07-11 13:53:54.757662,Workshop1
Group 2,42.71,10.62,3.15,2025-07-11 13:53:55.755231,Workshop1
Group 2,42.69,10.33,1.67,2025-07-11 13:54:01.761324,Workshop1
Group 2,42.68,10.41,1.91,2025-07-11 13:54:02.797869,Workshop1
Group 2,42.67,10.48,2.06,2025-07-11 13:54:03.769482,Workshop1
Group 2,42.67,10.52,2.19,2025-07-11 13:54:04.752289,Workshop1
Group 2,42.68,10.57,2.29,2025-07-11 13:54:05.757582,Workshop1
Group 2,42.69,10.59,2.41,2025-07-11 13:54:06.751501,Workshop1
Group 2,42.57,10.63,2.74,2025-07-11 13:54:56.800554,Workshop1
Group 2,42.56,10.64,2.81,2025-07-11 13:54:57.751933,Workshop1
Group 2,42.55,10.65,2.87,2025-07-11 13:54:58.751643,Workshop1
Group 2,42.54,10.43,3.22,2025-07-11 13:54:59.752302,Workshop1
Group 2,42.46,10.45,3.03,2025-07-11 13:55:00.756236,Workshop1
Group 2,42.39,10.38,2.98,2025-07-11 13:55:01.751696,Workshop1
Group 2,42.4,10.24,2.9,2025-07-11 13:55:02.752233,Workshop1
Group 2,42.26,10.1,2.91,2025-07-11 13:55:04.752729,Workshop1
Group 2,42.04,9.81,3.28,2025-07-11 13:55:05.753042,Workshop1
Group 2,41.65,9.6,2.08,2025-07-11 13:55:16.758102,Workshop1
Group 2,42.26,9.61,1.74,2025-07-11 13:55:21.752085,Workshop1
Group 2,41.32,9.41,2.86,2025-07-11 13:55:27.756375,Workshop1
Group 2,41.29,9.4,2.9,2025-07-11 13:55:28.752714,Workshop1
Group 2,41.5,9.34,1.75,2025-07-11 13:55:29.753629,Workshop1
Group 2,41.4,9.34,2.09,2025-07-11 13:55:30.751629,Workshop1
Group 2,38.14,9.1,-4.37,2025-07-11 13:56:13.757491,Workshop1
Group 2,38.14,9.19,-4.3,2025-07-11 13:56:14.752076,Workshop1
Group 2,38.14,9.26,-4.24,2025-07-11 13:56:15.751306,Workshop1
Group 2,38.16,9.31,-4.19,2025-07-11 13:56:16.751779,Workshop1
Group 2,38.18,9.31,-2.08,2025-07-11 13:56:17.752524,Workshop1
Group 2,38.14,9.23,-2.69,2025-07-11 13:56:18.751605,Workshop1
Group 2,38.12,9.17,-3.13,2025-07-11 13:56:19.752014,Workshop1
Group 2,38.11,9.25,-4.23,2025-07-11 13:56:38.75248,Workshop1
Group 2,38.11,9.26,-4.21,2025-07-11 13:56:39.751063,Workshop1
Group 2,38.12,9.22,-4.29,2025-07-11 13:56:40.75118,Workshop1
Group 2,38.12,9.17,-4.33,2025-07-11 13:56:41.751633,Workshop1
Group 2,38.16,9.22,-4.3,2025-07-11 13:56:47.753586,Workshop1
Group 2,38.1,9.23,-4.29,2025-07-11 13:56:53.751792,Workshop1
Group 2,38.12,9.18,-4.34,2025-07-11 13:56:59.754332,Workshop1
Group 2,38.13,9.12,-4.41,2025-07-11 13:57:00.752371,Workshop1
Group 2,38.17,9.2,-4.38,2025-07-11 13:57:22.751664,Workshop1
Group 2,38.17,9.16,-4.42,2025-07-11 13:57:23.753255,Workshop1
Group 2,38.24,9.39,-4.16,2025-07-11 13:57:28.752522,Workshop1
Group 2,38.29,9.44,-4.04,2025-07-11 13:57:33.760977,Workshop1
Group 2,38.29,9.43,-4.02,2025-07-11 13:57:34.751498,Workshop1
Group 2,38.03,9.23,-3.48,2025-07-11 13:57:40.751772,Workshop1
Group 2,38.22,9.41,-3.95,2025-07-11 13:57:45.752394,Workshop1
Group 2,38.25,9.41,-3.97,2025-07-11 13:57:46.751662,Workshop1
Group 2,38.24,9.42,-4.04,2025-07-11 13:57:47.752819,Workshop1
Group 2,38.27,9.43,-4.05,2025-07-11 13:57:48.751793,Workshop1
Group 2,38.21,9.45,-4.23,2025-07-11 13:57:54.751824,Workshop1
